ID,BIN,LOCATION,FEAT_UND,STATE_CODE,TYPE,MAT,YR_BLT,YR_FAIL,DATE_FAIL,FAIL_TYPE,FAIL_CAUS,FATAL,INJURY,SOURCE,COMMENTS
1705,A0007,Woodland School Rd.- Cooper Co.,Rte I-70,MO,Girder,Steel,1958,2002,,PC,Collision - Truck,0,0,SURV,
1706,3990016,Co. Rd. 399 - Knox Co.,South Fabius River,MO,Truss,Steel,1913,2002,,TC,Hydraulic - Scour,0,0,SURV,
1707,02100061,Delta Street - Macon Co.,Walnut Creek,MO,Girder,Steel,1992,2002,,TC,Hydraulic - Scour,0,0,SURV,
1708,02900131,Evergreen St - Macon Co.,Walnut Creek,MO,Girder,Steel,1920,2002,,TC,Hydraulic - Scour,0,0,SURV,
1731,L0734,Rte. I-35 - Clay Co.,Missouri River,MO,Suspension,Steel,1954,2003,,PC,Deterioration,0,0,SURV,
1732,T1029,Entrance - Wayne Co.,Drainage Ditch,MO,Girder,Timber,1900,2003,,TC,Overload,0,0,SURV,
1733,2990026,Madden Ford Rd. - Miller Co.,Tavern Creek,MO,Culvert,Concrete,1930,2003,,PC,Hydraulic - Scour,0,0,SURV,
1734,0050011,Co. Rd. NW 800 - Johnson Co.,Blackwater River,MO,Girder,Steel,1900,2003,,PC,Hydraulic - Scour,0,0,SURV,
1735,P0766,Rte. U - Gentry Co.,Indian Creek,MO,Culvert,Concrete,1955,2004,,TC,Hydraulic - Scour,0,0,SURV,
1736,4080002,Co.Rd. 135 - Dade Co.,Limestone Creek,MO,Girder,Steel,1920,2004,,TC,Hydraulic - Scour,0,0,SURV,
1737,0640023,Co.Rd. 501 - Hickory Co.,Branch of Little Niangua,MO,Girder,Steel,1900,2004,,PC,Deterioration,0,0,SURV,
1738,0530031,Co. Rd. 250 - Shannon Co.,Big Creek,MO,Culvert,Steel,1996,2004,,TC,Hydraulic - Scour,0,0,SURV,
1739,1140011,Co. Rd.  291 - Pike Co.,Noix Creek,MO,Girder,Steel,1900,2004,,TC,Hydraulic - Scour,0,0,SURV,
1740,1260017,Co. Rd. 521 - Osage Co.,Branch of Maries River,MO,Girder,Steel,1950,2004,,PC,Hydraulic - Scour,0,0,SURV,
1741,2440034,East 112th Street - Ray Co.,Crooked Creek,MO,Truss,Steel,1913,2004,,PC,Deterioration,0,0,SURV,
139,S0445,"Rte. 116, Buchanan Co.",Little Sugar Creek,MO,Girder,Steel,1932,2005,,PC,Hydraulic - Scour,,,SURV,
140,N0456,"Rte. E, Knox Co.",South Fabius Creek,MO,Truss,Steel,1958,2005,,PC,Collision,,,SURV,
141,2820013,"Co. Rd. 282, Knox Co",South Fabius Creek,MO,Truss,Steel,1920,2005,,PC,Collision,,,SURV,
142,2630071,"Whiteman Road, Pettis Co",Lake Creek,MO,Truss,Steel,1920,2005,,PC,Collision,,,SURV,
143,3570003,"NR Mud Road, Clinton Co",Branch of Castille Creek,MO,Girder,Steel,1930,2005,,PC,Hydraulic - Scour,,,SURV,
1742,N0683,Rte. W - Cole Co.,Rock Creek,MO,Deck Girder,Concrete,1958,2005,,PC,Deterioration/Overload,0,0,SURV,
1743,3320005,Freedom Lane - Adair Co.,Unnamed Stream,MO,Girder,Steel,1955,2005,,PC,Hydraulic - Scour,0,0,SURV,
144,A3798,"Rte. 107, Monroe Co",North Fork Salt River,MO,Girder,Steel,1977,2006,,PC,Geotechnical,,,SURV,
145,0730009,"Co Rd B-3A, Ripley Co",Little Black River,MO,Girder,Steel,1930,2006,,PC,Fire Damage,,,SURV,
146,1620025,"Blunt Road, Crawford Co",Courtois River,MO,Girder,Steel,,2006,,TC,Hydraulic - Scour,,,SURV,
147,2160006,"Frenchman's Bluff, Lincoln Co",Cuivre River,MO,Truss,Steel,1886,2006,,TC,Overload,,,SURV,
148,2570013,"Fox Trot Lane, Adair Co",Branch of Bear Creek,MO,Girder,Timber,1994,2006,,PC,Overload,,,SURV,
149,2690036,"Horshoe Lake Way, Adair Co",Salt River,MO,Girder,Timber,1925,2006,,PC,Deterioration,,,SURV,
150,1530006,"Whitney Road, Schuyler Co",Brushy Creek,MO,Truss,Steel,1940,2006,,PC,Hydraulic - Scour,,,SURV,
151,3810001,"County Rd, Sullivan Co",Unnamed Stream,MO,Girder,Steel,1970,2006,,PC,Deterioration,,,SURV,
152,5060002,"Moss Road, Sullivan Co",Unnamed Stream,MO,Girder,Steel,1930,2006,,PC,Hydraulic - Scour,,,SURV,
153,1120035,"Summerset Rd, Clay Co",Branch of Fishing River,MO,Girder,Steel,1950,2006,,PC,Deterioration,,,SURV,
154,1810006,"Co Rd NE 250, Henry Co",Middle Fork Tebo Creek,MO,Truss,Steel,1910,2006,,PC,Deterioration,,,SURV,
155,0069016,"Co Rd 69, Nodaway Co",Clear Creek,MO,Truss,Steel,1910,2007,,PC,Deterioration,,,SURV,
156,05600081,"Co Rd 836, Monroe Co",Unnamed Stream,MO,Girder,Steel,1980,2007,,PC,Hydraulic - Scour,,,SURV,
157,0360001,"Boeuf Lutheran Sch. Rd, Franklin",Boeuf Creek,MO,Girder,Steel,1945,2007,,PC,Hydraulic - Scour,,,SURV,
158,1520013,"Co Rd 918, Audrain Co",Possum Walk Creek,MO,Truss,Steel,1935,2007,,PC,Collision,,,SURV,
159,2950001,"Ridgewood Rd, Morgan Co",Trib. to Gracey Creek,MO,Slab,Concrete,1930,2007,,TC,Hydraulic - Scour,,,SURV,
160,1015004,"White Cliff Park Ln, St Louis Co",Gravois Creek,MO,Girder,Steel,1920,2007,,PC,Deterioration,,,SURV,
161,3630023,"Co Rd 2071, Bates Co",Miami Creek,MO,Truss,Steel,1910,2007,,PC,Deterioration,,,SURV,
162,1350004,"Co Rd 2025, Lawrence Co",Turner Hollow,MO,Girder,Steel,2005,2007,,TC,Hydraulic - Scour,,,SURV,
163,3040012,"SE 650, St. Clair Co",South Fork Weaubleau Cree,MO,Slab,Concrete,1960,2007,,TC,Hydraulic - Scour,,,SURV,
164,1910005,"Little Loutre Creek Rd, Montgom",Little Loutre Creek,MO,Truss,Steel,1915,2008,,TC,Hydraulic - Scour,,,SURV,
165,01700081,"McHugh Rd, St. Charles Co",Trib. of McCoy Creek,MO,Girder,Steel,1935,2008,,PC,Hydraulic - Scour,,,SURV,
166,2130013,"NE 120 Lane, Barton Co",Horse Creek,MO,Girder,Steel,1948,2008,,PC,Hydraulic - Scour,,,SURV,
167,0010009,"St. Ann Road, Texas Co",Roubidoux Creek,MO,Girder,Timber,1950,2008,,TC,Hydraulic - Scour,,,SURV,
168,0940002,"Pevehouse Way, Adair Co",Unnamed Stream,MO,Girder,Timber,1940,2008,,PC,Deterioration,,,SURV,
169,1760008,"Campbell Cemete Rd, Adair Co",Billy Creek,MO,Truss,Steel,1900,2008,,PC,Hydraulic - Scour,,,SURV,
170,P0099,"Rte. W, Scott Co",Drainage Ditch No. 35,MO,Girder,Steel,1951,2008,,PC,Hydraulic - Scour,,,SURV,
171,4020000,"Co Rd 402, Andrew Co",Nodaway River,MO,Truss,Steel,1930,2008,,TC,Hydraulic - Scour,,,SURV,
172,L0321,"Rte. 100, Gasconade Co",Bailey Creek,MO,Girder,Steel,1948,2008,,PC,Overload,,,SURV,
1287,,SR 50 Clay County,Tombigbee,MS,Truss,Steel,1959,1978,,,Collision,,,SURV,
1288,,SR 32 Calhoun County,Kittahutty Creek,MS,Stringer,Timber,1950,1986,,,Hydraulic-Debris,,,SURV,
1289,,SR 35 Leake County,Pearl River,MS,Truss,Steel,1941,1989,,,Hydraulic- Scour,,,SURV,
1290,,I-110 Harrison County,Back Back of Biloxi,MS,Girder,PC,1974,1990,,,Collision - Barge,,,SURV,
1291,,US Tate County,Coldwater River,MS,Girder,Steel,1946,1991,,,Hydraulic - Scour,,,SURV,
1292,,US 61 Claiborne County,Kennison Creek,MS,Stringer,Steel,1937,1991,,,Hydraulic - Scour,,,SURV,
1293,,SR 6 Monroe County,Tombigbee,MS,Box Girder,Concrete,1958,1991,,,Hydraulic - Scour,,,SURV,
1294,,SR 553 Jefferson County,Coles Creek,MS,Pony Truss,Steel,1928,1993,,,Hydraulic - Debris,,,SURV,
1295,,I-55 Carroll County,SR 35,MS,Girder,PC,1964,1994,,,Collision,,,SURV,
1669,SA36-80,"Denmark Road, Lafayette Co.",Little Kettle Ck,MS,Timber/702,Timber,1970,1997,,TC,Overload,0,0,SURV,Deterioration contributed to overload
1671,SA69-84,"Hogfoot Road, Tate Co.",Hoover Branch,MS,Girder/302,Steel,1966,1998,,TC,Overload,0,0,SURV,
1667,SA15-187,"Rockport Road, Copiah Co.",Pearl River,MS,Truss/310,Steel,1910,1999,,TC,Overload,0,0,SURV,
1668,SA66-33,"Old Highway 26, Stone Co.",Kirby Creek,MS,PC/Timber,Concrete,1977,1999,,TC,Overload,0,0,SURV,Timber pile deterioration
1670,SA27-6,"FAS 1636, Humphreys Co.",Panther Creek,MS,PC/Timber,Concrete,1958,1999,,PC,Miscellaneous,0,0,SURV,Pile failure
1672,SA32-56,"Goza Road, Jefferson Co.",Mason Branch,MS,Timber/702,Timber,1956,1999,,TC,Deterioration,0,0,SURV,
1673,SA64-144,"Strong River Road, Simpson Co.",Strong River,MS,Timber/702,Timber,1991,1999,,TC,Hydraulic - Scour,0,0,SURV,
1624,,SR 305  Tate County,Hickahala Trib. #1,MS,Channel Beam,Concrete,1957,2000,,PC,Deter./Overload,0,0,SURV,
1674,SA77-85,"Woodward Switch Road, Wayne Co.",Chickasawhay River,MS,Truss,Steel,1910,2002,,TC,Miscellaneous,0,0,SURV,Cause of failure unknown
1675,SA69-31,"Coldwater-Arkabutla Rd, Tate Co.",Hickahala Creek,MS,Concrete,Beam,1978,2002,,TC,Hydraulic,0,0,SURV,
1676,SA60-65,"Eason Road, Quitman Co.",Bobo Bayou,MS,PC/Timber,Concrete,1956,2002,,TC,Overload,0,0,SURV,Timber pile deterioration
1625,,SR 28  Copiah County,Pearl River,MS,Truss,Steel,1940,2003,,TC,Collision,0,0,SURV,
1626,,SR 35 Leake County,Tusclameta Canal,MS,Girder,Steel,1948,2003,,TC,Hydraulic- Scour,0,0,SURV,
1627,,SR 57  George County,Black Creek,MS,Girder,Concrete,1974,2003,,TC,Fire,0,0,SURV,
96,,US 90 Hancock County,Bay St. Louis,MS,T-Beam,Concrete,1953,2005,,TC,Hurricane,,,SURV,
97,,US 90 Harrison County,Biloxi Bay,MS,T-Beam,Concrete,1961,2005,,TC,Hurricane,,,SURV,
98,,US 98 Franklin County,Homochitto River,MS,Truss,Steel,1951,2005,,TC,Collision,,,SURV,
1628,,US 80  Newton County,KCS RR,MS,Girder,Steel,1952,2005,,PC,Deterioration,0,0,SURV,
1629,,SR 349 Marshall County,Potts Creek,MS,Girder,Timber,1955,2005,,TC,Deter./Overload,0,0,SURV,
1598,,SR 161 Jefferson County,Shankstown Creek,MS,Girder,Steel,1937,2006,,TC,Hydraulic - Scour,,,SURV,
495,,Fallon,Yellowstone Riv (15),MT,Truss,Steel,1928,1946,,TC,Hydraulic - Ice,,,SURV,
496,P 18-77,5 M SE Jordan,Sand Creek,MT,,Timber,1928,1952,,TC,Hydraulic - Flood,,,SURV,
497,L25003-,2M N Craig,Stickney Creek,MT,T-Beam,Concrete,1929,1953,,TC,Hydraulic - Flood,,,SURV,
498,S 422-8,9M NE Silvrstar,Jefferson Creek,MT,Truss,Steel,1899,1959,,TC,Earthquake,,,SURV,
499,,West Glacier,Middle Fork Flathead,MT,Truss deck,Steel,1938,1964,,TC,Hydraulic - Scour,,,SURV,
500,,3 M S Dupuyer,Dry Fork Marias,MT,,Timber,1949,1964,,TC,Hydraulic - Flood,,,SURV,
501,P87-7.1,20M NW Yellowstone,Beaver Creek,MT,Girder,Concrete,1930,1964,,TC,Hydraulic - Flood,,,SURV,
502,,5M N Dutton,Teton River,MT,,Concrete,1933,1964,,TC,Hydraulic - Flood,,,SURV,
503,L18203-,3M N East Glacier,Two Medicine Creek,MT,,,1949,1964,,TC,Hydraulic - Flood,,,SURV,
504,S464-16,16M NW Browning,S Fork Milk River,MT,Truss,Steel,1947,1964,,TC,Hydraulic - Flood,,,SURV,
505,,3 M NW Dupuyer,Valier Canal,MT,,Timber,1928,1964,,TC,Hydraulic - Flood,,,SURV,
506,S225-28,25M NE Dutton,Teton River,MT,Truss prat,Steel,1919,1964,,TC,Hydraulic - Flood,,,SURV,
507,P87-20.,10M NW Yellowstone,Grayling Creek,MT,Girder,Concrete,1933,1964,,TC,Hydraulic - Flood,,,SURV,
508,P87-8.5,20M NW Yellowstone,Cabin Creek,MT,T-Beam,Concrete,1931,1964,,TC,Hydraulic - Flood,,,SURV,
509,,1 M S Choteau,Teton River,MT,Truss,Steel,1939,1964,,TC,Hydraulic - Flood,,,SURV,
510,S358-16,12M S Cutbank,Two Medicine River,MT,Truss,Steel,1944,1964,,TC,Hydraulic - Flood,,,SURV,
511,S358-7.,7M NW Valier,Birch Creek,MT,Girder,Steel,1944,1964,,TC,Hydraulic - Flood,,,SURV,
512,P3-96.5,15M SE Browning,Badger Creek,MT,Girder,Steel,1924,1964,,TC,Hydraulic - Flood,,,SURV,
513,P3-96.1,15M SE Browning,Agency Creek,MT,Girder,Steel,1924,1964,,TC,Hydraulic - Flood,,,SURV,
514,P3-85.4,14 M W Valier,Birch Creek,MT,,Timber,1933,1964,,TC,Hydraulic - Flood,,,SURV,
515,P9-61.5,3 M S Chateau,Deep Creek,MT,,Timber,1936,1965,,TC,Hydraulic - Flood,,,SURV,
516,,1 M N Dupuyer,Dupuyer Overflow,MT,,Timber,1928,1968,,TC,Hydraulic - Flood,,,SURV,
517,,1 M N Oswego,Oswego Creek,MT,,Timber,1957,1973,,TC,Fire,,,SURV,
518,,3M N Babb,Kennedy Creek,MT,,Concrete,1964,1976,,TC,Hydraulic - Flood,,,SURV,
519,L34202-,Pine Creek,Yellowstone River,MT,Truss,Steel,1910,1979,,TC,Overload,,,SURV,
520,L39235-,Phosphate,Clark Fork (52),MT,Truss,Steel,1910,1981,,TC,Hydraulic - Flood,,,SURV,
521,,1 M SE Essex,Snowslide Gulch,MT,Truss,Steel,1930,1981,,TC,Nature - Avalanche,,,SURV,
522,P8-11.8,1 M W Avon,Little Blackfoot Riv,MT,T-Beam,Concrete,1933,1981,,TC,Hydraulic - Flood,,,SURV,
523,P8-13.1,Avon,Little Blackfoot Riv,MT,T-Beam,Concrete,1933,1981,,TC,Hydraulic - Flood,,,SURV,
524,M25037.,East Helena,Prickley Pear Creek,MT,Truss,Steel,1934,1981,,TC,Hydraulic - Flood,,,SURV,
525,L32037-,Seely Swan,Swan River (18),MT,,Timber,1950,1981,,TC,Hydraulic - Flood,,,SURV,
526,P19-63.,Drummond,BN Railroad,MT,,PC,1966,1983,,TC,Collision - Train,,,SURV,
527,L25917-,18M S Augusta,Dearborn River,MT,Truss deck,Steel,1897,1983,,TC,Overload,,,SURV,
1495,,Alder,Ruby River,MT,Pony Truss,Steel,1946,1984,,,Hydraulic - Flood,,,SURV,
1496,,Alder,Ruby River,MT,Girder,Steel,1946,1984,,,Hydraulic - Flood,,,SURV,
1497,,Augusta,Elk Creek,MT,Stringer,Timber,1975,1985,,,Hydraulic - Flood,,,Surv,
528,L37376-,6M SE Dupuyer,Dry Fork Marias (69),MT,,Timber,1915,1986,,TC,Hydraulic - Flood,,,SURV,
529,L37145-,Near Ledger,Dry Fork Marias (20),MT,Truss,Steel,1913,1986,,TC,Hydraulic - Flood,,,SURV,
530,S396-8.,3M NW Savoy,Wayne Creek,MT,Girder,Steel,1936,1986,,TC,Hydraulic - Flood,,,SURV,
531,,10M SW Absrokee,West Rosebud Ck (31),MT,Truss,Steel,1935,1988,,TC,Overload,,,SURV,
532,L15045-,Near Columbia Falls,Unknown Creek (59),MT,Truss,Steel,1930,1988,,TC,Fire,,,SURV,
1230,,Goudge Coulee Bridge,,MT,Span,Timber,1962,1993,,,Fire,,,SURV,
1498,,Kidd,Red Rock River,MT,Pony Truss,Steel,1909,1994,,,Hydraulic - Scour,,,Surv,
1499,,White Sulpher,Smith River,MT,Girder,Steel,1976,1996,,,Hydraulic - Ice,,,Surv,
1500,,Maudlow,16 Mile Creek,MT,Stringer,Timber,1954,1996,,,Hydraulic - Ice,,,Surv,
1501,,Ovando,Blackfoot River,MT,Stringer,Timber,1974,1996,,,Hydraulic - Ice,,,Surv,
1502,,Victor,Bitterroot River,MT,Girder,Steel,1971,1996,,,Hydraulic - Scour,,,Surv,
1503,,Conner,Bitterroot River,MT,Truss Thru,Steel,1905,1996,,,Steel - Fatigue,,,Surv,
1504,,Glasgow,Milk River,MT,Truss Thru,Steel,1912,1996,,,Hydraulic - Ice,,,Surv,
536,,"Jackson,  Roanoke",,NC,,,,1951,,TC,Collision - Truck,,,KY,
537,,"Yadkin River Br, Winston-Salem",Yadkin River,NC,,,1938,1975,,TC,Collision - Car,4,16,KY,
538,,Manteo,Croatan Sound,NC,,,,1982,,PC,Collision - Ship,,,KY,
1559,156,Burke County,I-40,NC,Girder,Steel,1954,1998,,PC,Collision - Tanker,,,SURV,
1562,,Lowes Motor Speedway Ped. Br,US 29,NC,T-Beam,PC,1995,2000,21-May-2000,TC,Concrete - Corosion,0,107,News,
539,105(1),Bottineau County,,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
540,105(2),Bottineau County,,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
541,105(3),Bottineau County,,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
542,111(2),Dickey County,,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
543,114(1),Eddy County,,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
544,118(2),Grand Forks County,,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
545,118(3),Grand Forks County,,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
546,129(1),Mercer County,,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
547,138(3),Renville County,,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
548,140(1),Rolette County,,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
549,140(2),Rolette County,,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
550,140(3),Rolette County,,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
551,146(2),Steele County,,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
552,147(2),Stutsman County,,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
553,147(3),Stutsman County,,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
554,147(4),Stutsman County,,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
555,148(1),Towner County,,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
556,148(2),Towner County,,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
557,151(1),Ward County,,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
558,151(2),Ward County,,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
559,256-?,Sioux County,,ND,,Timber/Con,,1969,,,Hydraulic - Flood,,,SURV,
560,256-19,Renville County (6),,ND,,Timber/Con,,1969,,,Hydraulic - Flood,,,SURV,
561,256-19,Renville County (8),,ND,,Timber/Con,,1969,,,Hydraulic - Flood,,,SURV,
562,256-5,Rolette County (56),,ND,,Timber/Con,,1969,,,Hydraulic - Flood,,,SURV,
563,256-52,Sargent County (1),,ND,,Timber,,1969,,,Hydraulic - Flood,,,SURV,
564,256-54,Burleigh County (3),,ND,,Concrete,,1969,,,Hydraulic - Flood,,,SURV,
565,256-54,Burleigh County (4),,ND,,Concrete,,1969,,,Hydraulic - Flood,,,SURV,
566,256-?,Cass County (19),,ND,,Concrete,,1969,,,Hydraulic - Flood,,,SURV,
567,256-?,Cass County (20),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
568,256-?,Cass County (61),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
569,256-?,Cass County (66),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
570,256-?,Cass County (71),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
571,256-31,Cavalier County (8),,ND,,Timber,,1969,,,Hydraulic - Flood,,,SURV,
572,256-31,Cavalier County (12),,ND,,Timber,,1969,,,Hydraulic - Flood,,,SURV,
573,256-8,Dickey County (12),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
574,256-63,Divide County (2),,ND,,Concrete,,1969,,,Hydraulic - Flood,,,SURV,
575,256-63,Divide County (5),,ND,,Concrete,,1969,,,Hydraulic - Flood,,,SURV,
576,256-56,Eddy County (14),,ND,,Timber,,1969,,,Hydraulic - Flood,,,SURV,
577,256-56,Eddy County (31),,ND,,Concrete,,1969,,,Hydraulic - Flood,,,SURV,
578,256-43,Emmons County (10),,ND,,Timber,,1969,,,Hydraulic - Flood,,,SURV,
579,256-7,Foster County (9),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
580,256-?,Grand Forks County (23),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
581,256-?,Grand Forks County (37),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
582,256-44,Grant County (19-1),,ND,,Timber,,1969,,,Hydraulic - Flood,,,SURV,
583,256-44,Grant County (19-3),,ND,,Conc -Timb,,1969,,,Hydraulic - Flood,,,SURV,
584,256-44,Grant County (19-4),,ND,,Concrete,,1969,,,Hydraulic - Flood,,,SURV,
585,256-4,Griggs County (3),,ND,,Concrete,,1969,,,Hydraulic - Flood,,,SURV,
586,256-4,Griggs County (10),,ND,,Timber,,1969,,,Hydraulic - Flood,,,SURV,
587,256-25,LaMoure County (22),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
588,256-33,McHenry County (24-d),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
589,256-33,McHenry County (32),,ND,,Timber,,1969,,,Hydraulic - Flood,,,SURV,
590,256-33,McHenry County (35),,ND,,Concrete,,1969,,,Hydraulic - Flood,,,SURV,
591,256-33,McHenry County (37-a),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
592,256-64,McLean County (1),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
593,256-11,Morton County (30-12),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
594,256-11,Morton County (30-13),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
595,256-?,Oliver County (10-1),,ND,,Conc -Timb,,1969,,,Hydraulic - Flood,,,SURV,
596,256-35,Pembina County (16),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
597,256-35,Pembina County (30),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
598,256-9,Pierce County (12),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
599,,"Richland County, (11)",,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
600,256-?,Towner County (3),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
601,256-?,Towner County (6),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
602,256-?,Towner County (8),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
603,256-?,Towner County (9),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
604,256-?,Towner County (12),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
605,256-?,Towner County (13),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
606,256-?,Towner County (15),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
607,256-?,Towner County (20),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
608,256-?,Towner County (21),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
609,256-?,Towner County (24),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
610,256-?,Towner County (25),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
611,256-?,Towner County (28),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
612,256-?,Towner County (32),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
613,256-?,Towner County (33),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
614,256-?,Towner County (37),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
615,256-?,Towner County (44),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
616,256-?,Towner County (45),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
617,256-?,Towner County (46),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
618,256-?,Towner County (47),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
619,256-?,Towner County (49),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
620,256-?,Towner County (50),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
621,256-?,Towner County (52),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
622,256-23,Steele County (21),,ND,,Timber,,1969,,,Hydraulic - Flood,,,SURV,
623,256-23,Steele County (85),,ND,,Timber,,1969,,,Hydraulic - Flood,,,SURV,
624,256-23,Steele County (86),,ND,,Timber,,1969,,,Hydraulic - Flood,,,SURV,
625,256-32,Walsh County (20),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
626,256-32,Walsh County (41),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
627,256-22,Stutsman County (11),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
628,256-22,Stutsman County (21),,ND,,,,1969,,,Hydraulic - Flood,,,SURV,
629,129(2),Mercer County,,ND,,,,1970,,,Hydraulic - Flood,,,SURV,
630,145(2),Stark County,,ND,,,,1970,,,Hydraulic - Flood,,,SURV,
631,145(3),Stark County,,ND,,,,1970,,,Hydraulic - Flood,,,SURV,
632,145(4),Stark County,,ND,,,,1970,,,Hydraulic - Flood,,,SURV,
633,287-25,Burleigh County,,ND,,,,1970,,,Hydraulic - Flood,,,SURV,
634,287-7,Grand Forks County,,ND,,Concrete,,1970,,,Hydraulic - Flood,,,SURV,
635,287-9,Hettinger County,,ND,,Steel/Conc,,1970,,,Hydraulic - Flood,,,SURV,
636,287-10,McHenry County,,ND,,,,1970,,,Hydraulic - Flood,,,SURV,
637,287-11,Mercer County,,ND,,,,1970,,,Hydraulic - Flood,,,SURV,
638,287-12,Morton County,,ND,,Timber,,1970,,,Hydraulic - Flood,,,SURV,
639,287-18,Pembina County,,ND,,Timber,,1970,,,Hydraulic - Flood,,,SURV,
640,287-19,Stark County,,ND,,,,1970,,,Hydraulic - Flood,,,SURV,
641,287-?,Walsh County,,ND,,Timber,,1970,,,Hydraulic - Flood,,,SURV,
642,287-6,Emmons County,,ND,,Timber,,1971,,,Hydraulic - Flood,,,SURV,
643,335-1,Ward County,,ND,,,,1972,,,Hydraulic - Flood,,,SURV,
644,335-2,Ward County,,ND,,,,1972,,,Hydraulic - Flood,,,SURV,
645,335-2,Ward County,,ND,,,,1972,,,Hydraulic - Flood,,,SURV,
646,335-4,Ward County,,ND,,,,1972,,,Hydraulic - Flood,,,SURV,
647,335-5,Ward County,,ND,,,,1972,,,Hydraulic - Flood,,,SURV,
648,335-6,Ward County,,ND,,,,1972,,,Hydraulic - Flood,,,SURV,
649,335-7,Ward County,,ND,,,,1972,,,Hydraulic - Flood,,,SURV,
650,T133N,"R59W, LaMoure County",E. of Walhalla,ND,Truss,,,1974,,,Hydraulic - Flood,,,SURV,
651,V-1,Grand Forks County,,ND,,,,1974,,,Hydraulic - Flood,,,SURV,
652,C-3,Cavalier County,,ND,,Timber,,1974,,,Hydraulic - Flood,,,SURV,
653,C-12,Cavalier County,,ND,,Timber,,1974,,,Hydraulic - Flood,,,SURV,
654,115-1,Foster County,,ND,,,,1974,,,Hydraulic - Flood,,,SURV,
655,7,"E. of Johnstown, Grand Forks Co",,ND,T-Beam,,,1974,,,Hydraulic - Flood,,,SURV,
656,125-26,Pembina County,,ND,,,,1974,,,Hydraulic - Flood,,,SURV,
657,,Pembina County (CS-441),,ND,,,,1974,,,Hydraulic - Flood,,,SURV,
658,120-16,Walsh County,,ND,,,,1974,,,Hydraulic - Flood,,,SURV,
